state,map,district,metric,value,map_approved
NY,plan_a,15,vap_race_white,7.71,False
NY,plan_a,15,vap_race_black,26.23,False
NY,plan_a,15,vap_race_hispanic,59.67,False
NY,plan_a,15,vap_race_asian,3.55,False
NY,plan_a,15,vap_race_other,2.84,False
NY,plan_a,16,competitive,0.0,False
NY,plan_a,16,pvi,32.8341651997493,False
NY,plan_a,16,vap_race_white,39.88,False
NY,plan_a,16,vap_race_black,26.74,False
NY,plan_a,16,vap_race_hispanic,25.44,False
NY,plan_a,16,vap_race_asian,4.32,False
NY,plan_a,16,vap_race_other,3.62,False
NY,plan_a,17,competitive,0.0,False
NY,plan_a,17,pvi,17.713947531661,False
NY,plan_a,17,vap_race_white,60.41,False
NY,plan_a,17,vap_race_black,9.45,False
NY,plan_a,17,vap_race_hispanic,19.77,False
NY,plan_a,17,vap_race_asian,7.34,False
NY,plan_a,17,vap_race_other,3.03,False
NY,plan_a,18,competitive,1.0,False
NY,plan_a,18,pvi,-3.06296218152679,False
NY,plan_a,18,vap_race_white,65.54,False
NY,plan_a,18,vap_race_black,10.12,False
NY,plan_a,18,vap_race_hispanic,16.75,False
NY,plan_a,18,vap_race_asian,3.06,False
NY,plan_a,18,vap_race_other,4.52,False
NY,plan_a,19,competitive,1.0,False
NY,plan_a,19,pvi,-4.35215954348193,False
NY,plan_a,19,vap_race_white,85.28,False
NY,plan_a,19,vap_race_black,3.39,False
NY,plan_a,19,vap_race_hispanic,4.56,False
NY,plan_a,19,vap_race_asian,2.42,False
NY,plan_a,19,vap_race_other,4.35,False
NY,plan_a,20,competitive,0.0,False
NY,plan_a,20,pvi,14.3992751869538,False
NY,plan_a,20,vap_race_white,74.68,False
NY,plan_a,20,vap_race_black,8.49,False
NY,plan_a,20,vap_race_hispanic,6.03,False
NY,plan_a,20,vap_race_asian,5.54,False
NY,plan_a,20,vap_race_other,5.26,False
NY,plan_a,21,competitive,0.0,False
NY,plan_a,21,pvi,-18.3519827773261,False
NY,plan_a,21,vap_race_white,88.34,False
NY,plan_a,21,vap_race_black,2.8,False
NY,plan_a,21,vap_race_hispanic,3.11,False
NY,plan_a,21,vap_race_asian,0.97,False
NY,plan_a,21,vap_race_other,4.78,False
NY,plan_a,22,competitive,0.0,False
NY,plan_a,22,pvi,11.6343607549258,False
NY,plan_a,22,vap_race_white,76.62,False
NY,plan_a,22,vap_race_black,8.35,False
NY,plan_a,22,vap_race_hispanic,5.25,False
NY,plan_a,22,vap_race_asian,5.16,False
NY,plan_a,22,vap_race_other,4.62,False
NY,plan_a,23,competitive,0.0,False
NY,plan_a,23,pvi,-23.991533777596,False
NY,plan_a,23,vap_race_white,89.35,False
NY,plan_a,23,vap_race_black,2.43,False
NY,plan_a,23,vap_race_hispanic,3.17,False
NY,plan_a,23,vap_race_asian,0.9,False
NY,plan_a,23,vap_race_other,4.15,False
NY,plan_a,24,competitive,0.0,False
NY,plan_a,24,pvi,-22.3678402444215,False
NY,plan_a,24,vap_race_white,89.96,False
NY,plan_a,24,vap_race_black,2.31,False
NY,plan_a,24,vap_race_hispanic,3.15,False
NY,plan_a,24,vap_race_asian,0.8,False
NY,plan_a,24,vap_race_other,3.77,False
NY,plan_a,25,competitive,0.0,False
NY,plan_a,25,pvi,14.2145453319583,False
NY,plan_a,25,vap_race_white,70.77,False
NY,plan_a,25,vap_race_black,13.4,False
NY,plan_a,25,vap_race_hispanic,7.89,False
NY,plan_a,25,vap_race_asian,4.28,False
NY,plan_a,25,vap_race_other,3.65,False
NY,plan_a,26,competitive,0.0,False
NY,plan_a,26,pvi,19.5111182367147,False
NY,plan_a,26,vap_race_white,68.35,False
NY,plan_a,26,vap_race_black,16.49,False
NY,plan_a,26,vap_race_hispanic,6.1,False
NY,plan_a,26,vap_race_asian,5.48,False
NY,plan_a,26,vap_race_other,3.58,False
NY,plan_a,statewide,efficiency_gap,5.05333184532535,False
NY,plan_a,statewide,median,-3.90083864069262,False
NY,plan_b,01,competitive,0.0,False
NY,plan_b,01,pvi,-10.3919139498094,False
NY,plan_b,01,vap_race_white,72.86,False
NY,plan_b,01,vap_race_black,4.91,False
NY,plan_b,01,vap_race_hispanic,15.05,False
NY,plan_b,01,vap_race_asian,4.17,False
NY,plan_b,01,vap_race_other,3.02,False
NY,plan_b,02,competitive,1.0,False
NY,plan_b,02,pvi,-4.63694125296501,False
NY,plan_b,02,vap_race_white,61.6,False
NY,plan_b,02,vap_race_black,9.19,False
NY,plan_b,02,vap_race_hispanic,23.26,False
NY,plan_b,02,vap_race_asian,3.28,False
NY,plan_b,02,vap_race_other,2.67,False
NY,plan_b,03,competitive,1.0,False
NY,plan_b,03,pvi,-0.144988262199196,False
NY,plan_b,03,vap_race_white,68.97,False
NY,plan_b,03,vap_race_black,2.59,False
NY,plan_b,03,vap_race_hispanic,11.64,False
NY,plan_b,03,vap_race_asian,14.36,False
NY,plan_b,03,vap_race_other,2.44,False
NY,plan_b,04,competitive,0.0,False
NY,plan_b,04,pvi,19.7007584420756,False
NY,plan_b,04,vap_race_white,41.16,False
NY,plan_b,04,vap_race_black,15.12,False
NY,plan_b,04,vap_race_hispanic,21.02,False
NY,plan_b,04,vap_race_asian,18.28,False
NY,plan_b,04,vap_race_other,4.41,False
NY,plan_b,05,competitive,0.0,False
NY,plan_b,05,pvi,63.1181089974131,False
NY,plan_b,05,vap_race_white,11.84,False
NY,plan_b,05,vap_race_black,43.39,False
NY,plan_b,05,vap_race_hispanic,19.69,False
NY,plan_b,05,vap_race_asian,13.95,False
NY,plan_b,05,vap_race_other,11.14,False
NY,plan_b,06,competitive,0.0,False
NY,plan_b,06,pvi,26.4128381710025,False
NY,plan_b,06,vap_race_white,28.44,False
NY,plan_b,06,vap_race_black,3.45,False
NY,plan_b,06,vap_race_hispanic,20.88,False
NY,plan_b,06,vap_race_asian,44.45,False
NY,plan_b,06,vap_race_other,2.78,False
NY,plan_b,07,competitive,0.0,False
NY,plan_b,07,pvi,70.096402329489,False
NY,plan_b,07,vap_race_white,44.15,False
NY,plan_b,07,vap_race_black,9.41,False
NY,plan_b,07,vap_race_hispanic,31.88,False
NY,plan_b,07,vap_race_asian,9.84,False
NY,plan_b,07,vap_race_other,4.72,False
NY,plan_b,08,competitive,0.0,False
NY,plan_b,08,pvi,58.3373097911021,False
NY,plan_b,08,vap_race_white,28.27,False
NY,plan_b,08,vap_race_black,40.31,False
NY,plan_b,08,vap_race_hispanic,15.77,False
NY,plan_b,08,vap_race_asian,10.41,False
NY,plan_b,08,vap_race_other,5.24,False
NY,plan_b,09,competitive,0.0,False
NY,plan_b,09,pvi,56.3772016008502,False
NY,plan_b,09,vap_race_white,28.21,False
NY,plan_b,09,vap_race_black,44.49,False
NY,plan_b,09,vap_race_hispanic,11.47,False
NY,plan_b,09,vap_race_asian,9.46,False
NY,plan_b,09,vap_race_other,6.37,False
NY,plan_b,10,competitive,0.0,False
NY,plan_b,10,pvi,60.7042046608115,False
NY,plan_b,10,vap_race_white,51.6,False
NY,plan_b,10,vap_race_black,4.59,False
NY,plan_b,10,vap_race_hispanic,17.17,False
NY,plan_b,10,vap_race_asian,22.57,False
NY,plan_b,10,vap_race_other,4.07,False
NY,plan_b,11,competitive,0.0,False
NY,plan_b,11,pvi,-13.704766437336,False
NY,plan_b,11,vap_race_white,55.16,False
NY,plan_b,11,vap_race_black,6.3,False
NY,plan_b,11,vap_race_hispanic,16.34,False
NY,plan_b,11,vap_race_asian,19.5,False
NY,plan_b,11,vap_race_other,2.7,False
NY,plan_b,12,competitive,0.0,False
NY,plan_b,12,pvi,65.0285124158854,False
NY,plan_b,12,vap_race_white,61.64,False
NY,plan_b,12,vap_race_black,4.39,False
NY,plan_b,12,vap_race_hispanic,13.19,False
NY,plan_b,12,vap_race_asian,16.54,False
NY,plan_b,12,vap_race_other,4.24,False
NY,plan_b,13,competitive,0.0,False
NY,plan_b,13,pvi,76.6089417033368,False
NY,plan_b,13,vap_race_white,15.72,False
NY,plan_b,13,vap_race_black,24.03,False
NY,plan_b,13,vap_race_hispanic,52.01,False
NY,plan_b,13,vap_race_asian,4.8,False
NY,plan_b,13,vap_race_other,3.44,False
NY,plan_b,14,competitive,0.0,False
NY,plan_b,14,pvi,46.729402570994,False
NY,plan_b,14,vap_race_white,25.22,False
NY,plan_b,14,vap_race_black,11.83,False
NY,plan_b,14,vap_race_hispanic,46.02,False
NY,plan_b,14,vap_race_asian,13.71,False
NY,plan_b,14,vap_race_other,3.21,False
NY,plan_b,15,competitive,0.0,False
NY,plan_b,15,pvi,71.9297591245402,False
NY,plan_b,15,vap_race_white,8.1,False
NY,plan_b,15,vap_race_black,26.54,False
NY,plan_b,15,vap_race_hispanic,59.7,False
NY,plan_b,15,vap_race_asian,2.88,False
NY,plan_b,15,vap_race_other,2.78,False
NY,plan_b,16,competitive,0.0,False
NY,plan_b,16,pvi,37.1255553300803,False
NY,plan_b,16,vap_race_white,38.13,False
NY,plan_b,16,vap_race_black,27.52,False
NY,plan_b,16,vap_race_hispanic,26.13,False
NY,plan_b,16,vap_race_asian,4.56,False
NY,plan_b,16,vap_race_other,3.67,False
NY,plan_b,17,competitive,0.0,False
NY,plan_b,17,pvi,15.0914774362402,False
NY,plan_b,17,vap_race_white,61.1,False
NY,plan_b,17,vap_race_black,9.1,False
NY,plan_b,17,vap_race_hispanic,18.88,False
NY,plan_b,17,vap_race_asian,7.28,False
NY,plan_b,17,vap_race_other,3.64,False
NY,plan_b,18,competitive,1.0,False
NY,plan_b,18,pvi,-2.20578202697135,False
NY,plan_b,18,vap_race_white,66.97,False
NY,plan_b,18,vap_race_black,9.49,False
NY,plan_b,18,vap_race_hispanic,16.69,False
NY,plan_b,18,vap_race_asian,3.0,False
NY,plan_b,18,vap_race_other,3.86,False
NY,plan_b,19,competitive,0.0,False
NY,plan_b,19,pvi,-12.7720628187853,False
NY,plan_b,19,vap_race_white,87.25,False
NY,plan_b,19,vap_race_black,2.77,False
NY,plan_b,19,vap_race_hispanic,4.35,False
NY,plan_b,19,vap_race_asian,1.37,False
NY,plan_b,19,vap_race_other,4.26,False
NY,plan_b,20,competitive,0.0,False
NY,plan_b,20,pvi,14.2089043187509,False
NY,plan_b,20,vap_race_white,74.66,False
NY,plan_b,20,vap_race_black,8.5,False
NY,plan_b,20,vap_race_hispanic,6.03,False
NY,plan_b,20,vap_race_asian,5.54,False
NY,plan_b,20,vap_race_other,5.27,False
NY,plan_b,21,competitive,0.0,False
NY,plan_b,21,pvi,-14.872969997007,False
NY,plan_b,21,vap_race_white,88.46,False
NY,plan_b,21,vap_race_black,2.65,False
NY,plan_b,21,vap_race_hispanic,3.08,False
NY,plan_b,21,vap_race_asian,1.01,False
NY,plan_b,21,vap_race_other,4.81,False
NY,plan_b,22,competitive,0.0,False
NY,plan_b,22,pvi,11.4284190450653,False
NY,plan_b,22,vap_race_white,76.65,False
NY,plan_b,22,vap_race_black,8.34,False
NY,plan_b,22,vap_race_hispanic,5.23,False
NY,plan_b,22,vap_race_asian,5.11,False
NY,plan_b,22,vap_race_other,4.67,False
NY,plan_b,23,competitive,0.0,False
NY,plan_b,23,pvi,-21.7358258822699,False
NY,plan_b,23,vap_race_white,86.52,False
NY,plan_b,23,vap_race_black,3.29,False
NY,plan_b,23,vap_race_hispanic,3.76,False
NY,plan_b,23,vap_race_asian,2.0,False
NY,plan_b,23,vap_race_other,4.43,False
NY,plan_b,24,competitive,0.0,False
NY,plan_b,24,pvi,-20.2368542344919,False
NY,plan_b,24,vap_race_white,90.12,False
NY,plan_b,24,vap_race_black,2.47,False
NY,plan_b,24,vap_race_hispanic,3.09,False
NY,plan_b,24,vap_race_asian,0.78,False
NY,plan_b,24,vap_race_other,3.53,False
NY,plan_b,25,competitive,0.0,False
NY,plan_b,25,pvi,14.204859230968,False
NY,plan_b,25,vap_race_white,70.78,False
NY,plan_b,25,vap_race_black,13.4,False
NY,plan_b,25,vap_race_hispanic,7.89,False
NY,plan_b,25,vap_race_asian,4.28,False
NY,plan_b,25,vap_race_other,3.65,False
NY,plan_b,26,competitive,0.0,False
NY,plan_b,26,pvi,19.4864290026494,False
NY,plan_b,26,vap_race_white,68.36,False
NY,plan_b,26,vap_race_black,16.48,False
NY,plan_b,26,vap_race_hispanic,6.1,False
NY,plan_b,26,vap_race_asian,5.47,False
NY,plan_b,26,vap_race_other,3.58,False
NY,plan_b,statewide,efficiency_gap,-3.69843542873234,False
NY,plan_b,statewide,median,-2.66849678055524,False
OH,117,01,competitive,0.0,False
OH,117,01,pvi,-8.462405,False
OH,117,02,competitive,0.0,False
OH,117,02,pvi,-17.94141,False
OH,117,03,competitive,0.0,False
OH,117,03,pvi,36.40053,False
OH,117,04,competitive,0.0,False
OH,117,04,pvi,-39.24087,False
OH,117,05,competitive,0.0,False
OH,117,05,pvi,-29.10231,False
OH,117,06,competitive,0.0,False
OH,117,06,pvi,-48.76597,False
OH,117,07,competitive,0.0,False
OH,117,07,pvi,-35.3924,False
OH,117,08,competitive,0.0,False
OH,117,08,pvi,-37.91607,False
OH,117,09,competitive,0.0,False
OH,117,09,pvi,15.99069,False
OH,117,10,competitive,0.0,False
OH,117,10,pvi,-9.482105,False
OH,117,11,competitive,0.0,False
OH,117,11,pvi,57.4194,False
OH,117,12,competitive,0.0,False
OH,117,12,pvi,-11.8294,False
OH,117,13,competitive,1.0,False
OH,117,13,pvi,0.2951286,False
OH,117,14,competitive,0.0,False
OH,117,14,pvi,-13.93607,False
OH,117,15,competitive,0.0,False
OH,117,15,pvi,-18.71544,False
OH,117,16,competitive,0.0,False
OH,117,16,pvi,-19.1526,False
OH,117,statewide,efficiency_gap,-19.9255193819816,False
OH,117,statewide,median,-3.5887,False
OH,house_democratic_caucus,01,competitive,0.0,False
OH,house_democratic_caucus,01,pvi,13.988198167031,False
OH,house_democratic_caucus,01,vap_race_white,64.49,False
OH,house_democratic_caucus,01,vap_race_black,24.69,False
OH,house_democratic_caucus,01,vap_race_hispanic,3.67,False
OH,house_democratic_caucus,01,vap_race_asian,3.25,False
OH,house_democratic_caucus,01,vap_race_other,3.9,False
OH,house_democratic_caucus,02,competitive,0.0,False
OH,house_democratic_caucus,02,pvi,-43.6920092760227,False
OH,house_democratic_caucus,02,vap_race_white,92.04,False
OH,house_democratic_caucus,02,vap_race_black,2.24,False
OH,house_democratic_caucus,02,vap_race_hispanic,1.29,False
OH,house_democratic_caucus,02,vap_race_asian,0.72,False
OH,house_democratic_caucus,02,vap_race_other,3.72,False
OH,house_democratic_caucus,03,competitive,0.0,False
OH,house_democratic_caucus,03,pvi,28.8089599985297,False
OH,house_democratic_caucus,03,vap_race_white,55.78,False
OH,house_democratic_caucus,03,vap_race_black,28.62,False
OH,house_democratic_caucus,03,vap_race_hispanic,6.72,False
OH,house_democratic_caucus,03,vap_race_asian,4.06,False
OH,house_democratic_caucus,03,vap_race_other,4.82,False
OH,house_democratic_caucus,04,competitive,0.0,False
OH,house_democratic_caucus,04,pvi,-52.0942557796186,False
OH,house_democratic_caucus,04,vap_race_white,89.81,False
OH,house_democratic_caucus,04,vap_race_black,3.81,False
OH,house_democratic_caucus,04,vap_race_hispanic,1.82,False
OH,house_democratic_caucus,04,vap_race_asian,1.14,False
OH,house_democratic_caucus,04,vap_race_other,3.42,False
OH,house_democratic_caucus,05,competitive,0.0,False
OH,house_democratic_caucus,05,pvi,-39.3206335956291,False
OH,house_democratic_caucus,05,vap_race_white,88.54,False
OH,house_democratic_caucus,05,vap_race_black,2.75,False
OH,house_democratic_caucus,05,vap_race_hispanic,4.7,False
OH,house_democratic_caucus,05,vap_race_asian,0.85,False
OH,house_democratic_caucus,05,vap_race_other,3.15,False
OH,house_democratic_caucus,06,competitive,0.0,False
OH,house_democratic_caucus,06,pvi,-40.219316992737,False
OH,house_democratic_caucus,06,vap_race_white,90.3,False
OH,house_democratic_caucus,06,vap_race_black,3.47,False
OH,house_democratic_caucus,06,vap_race_hispanic,1.38,False
OH,house_democratic_caucus,06,vap_race_asian,1.2,False
OH,house_democratic_caucus,06,vap_race_other,3.65,False
OH,house_democratic_caucus,07,competitive,0.0,False
OH,house_democratic_caucus,07,pvi,-12.2455294882023,False
OH,house_democratic_caucus,07,vap_race_white,88.78,False
OH,house_democratic_caucus,07,vap_race_black,2.5,False
OH,house_democratic_caucus,07,vap_race_hispanic,3.08,False
OH,house_democratic_caucus,07,vap_race_asian,2.46,False
OH,house_democratic_caucus,07,vap_race_other,3.19,False
OH,house_democratic_caucus,08,competitive,0.0,False
OH,house_democratic_caucus,08,pvi,-36.6658609472015,False
OH,house_democratic_caucus,08,vap_race_white,82.98,False
OH,house_democratic_caucus,08,vap_race_black,5.33,False
OH,house_democratic_caucus,08,vap_race_hispanic,3.64,False
OH,house_democratic_caucus,08,vap_race_asian,4.25,False
OH,house_democratic_caucus,08,vap_race_other,3.79,False
OH,house_democratic_caucus,09,competitive,1.0,False
OH,house_democratic_caucus,09,pvi,4.24862545172619,False
OH,house_democratic_caucus,09,vap_race_white,74.15,False
OH,house_democratic_caucus,09,vap_race_black,13.25,False
OH,house_democratic_caucus,09,vap_race_hispanic,7.09,False
OH,house_democratic_caucus,09,vap_race_asian,1.42,False
OH,house_democratic_caucus,09,vap_race_other,4.1,False
OH,house_democratic_caucus,10,competitive,0.0,False
OH,house_democratic_caucus,10,pvi,-8.78156636867278,False
OH,house_democratic_caucus,10,vap_race_white,73.67,False
OH,house_democratic_caucus,10,vap_race_black,16.33,False
OH,house_democratic_caucus,10,vap_race_hispanic,3.19,False
OH,house_democratic_caucus,10,vap_race_asian,2.31,False
OH,house_democratic_caucus,10,vap_race_other,4.5,False
OH,house_democratic_caucus,11,competitive,0.0,False
OH,house_democratic_caucus,11,pvi,52.0218655847621,False
OH,house_democratic_caucus,11,vap_race_white,43.41,False
OH,house_democratic_caucus,11,vap_race_black,42.52,False
OH,house_democratic_caucus,11,vap_race_hispanic,6.91,False
OH,house_democratic_caucus,11,vap_race_asian,3.53,False
OH,house_democratic_caucus,11,vap_race_other,3.63,False
OH,house_democratic_caucus,12,competitive,0.0,False
OH,house_democratic_caucus,12,pvi,8.73330615649383,False
OH,house_democratic_caucus,12,vap_race_white,77.78,False
OH,house_democratic_caucus,12,vap_race_black,6.92,False
OH,house_democratic_caucus,12,vap_race_hispanic,3.9,False
OH,house_democratic_caucus,12,vap_race_asian,7.54,False
OH,house_democratic_caucus,12,vap_race_other,3.86,False
OH,house_democratic_caucus,13,competitive,0.0,False
OH,house_democratic_caucus,13,pvi,-36.4461581868614,False
OH,house_democratic_caucus,13,vap_race_white,91.3,False
OH,house_democratic_caucus,13,vap_race_black,2.53,False
OH,house_democratic_caucus,13,vap_race_hispanic,1.75,False
OH,house_democratic_caucus,13,vap_race_asian,0.88,False
OH,house_democratic_caucus,13,vap_race_other,3.54,False
OH,house_democratic_caucus,14,competitive,0.0,False
OH,house_democratic_caucus,14,pvi,-13.4112532285485,False
OH,house_democratic_caucus,14,vap_race_white,84.26,False
OH,house_democratic_caucus,14,vap_race_black,7.9,False
OH,house_democratic_caucus,14,vap_race_hispanic,3.46,False
OH,house_democratic_caucus,14,vap_race_asian,0.85,False
OH,house_democratic_caucus,14,vap_race_other,3.52,False
OH,house_democratic_caucus,15,competitive,1.0,False
OH,house_democratic_caucus,15,pvi,-0.72620980953993,False
OH,house_democratic_caucus,15,vap_race_white,78.36,False
OH,house_democratic_caucus,15,vap_race_black,12.24,False
OH,house_democratic_caucus,15,vap_race_hispanic,2.21,False
OH,house_democratic_caucus,15,vap_race_asian,2.95,False
OH,house_democratic_caucus,15,vap_race_other,4.23,False
OH,house_democratic_caucus,statewide,efficiency_gap,-2.55622479185955,False
OH,house_democratic_caucus,statewide,median,0.104510511797699,False
OH,house_gop_proposal,01,competitive,1.0,False
OH,house_gop_proposal,01,pvi,-2.01198467686725,False
OH,house_gop_proposal,01,vap_race_white,70.2,False
OH,house_gop_proposal,01,vap_race_black,18.88,False
OH,house_gop_proposal,01,vap_race_hispanic,3.2,False
OH,house_gop_proposal,01,vap_race_asian,3.91,False
OH,house_gop_proposal,01,vap_race_other,3.81,False
OH,house_gop_proposal,02,competitive,0.0,False
OH,house_gop_proposal,02,pvi,-38.4610200103267,False
OH,house_gop_proposal,02,vap_race_white,90.71,False
OH,house_gop_proposal,02,vap_race_black,2.86,False
OH,house_gop_proposal,02,vap_race_hispanic,1.5,False
OH,house_gop_proposal,02,vap_race_asian,1.26,False
OH,house_gop_proposal,02,vap_race_other,3.67,False
OH,house_gop_proposal,03,competitive,0.0,False
OH,house_gop_proposal,03,pvi,38.884014100867,False
OH,house_gop_proposal,03,vap_race_white,58.52,False
OH,house_gop_proposal,03,vap_race_black,25.14,False
OH,house_gop_proposal,03,vap_race_hispanic,5.92,False
OH,house_gop_proposal,03,vap_race_asian,5.92,False
OH,house_gop_proposal,03,vap_race_other,4.5,False
OH,house_gop_proposal,04,competitive,0.0,False
OH,house_gop_proposal,04,pvi,-27.9228202673047,False
OH,house_gop_proposal,04,vap_race_white,84.41,False
OH,house_gop_proposal,04,vap_race_black,5.92,False
OH,house_gop_proposal,04,vap_race_hispanic,2.43,False
OH,house_gop_proposal,04,vap_race_asian,3.55,False
OH,house_gop_proposal,04,vap_race_other,3.69,False
OH,house_gop_proposal,05,competitive,0.0,False
OH,house_gop_proposal,05,pvi,-23.4342983643997,False
OH,house_gop_proposal,05,vap_race_white,82.63,False
OH,house_gop_proposal,05,vap_race_black,7.58,False
OH,house_gop_proposal,05,vap_race_hispanic,5.07,False
OH,house_gop_proposal,05,vap_race_asian,1.34,False
OH,house_gop_proposal,05,vap_race_other,3.37,False
OH,house_gop_proposal,06,competitive,0.0,False
OH,house_gop_proposal,06,pvi,-26.3059805607452,False
OH,house_gop_proposal,06,vap_race_white,87.17,False
OH,house_gop_proposal,06,vap_race_black,6.27,False
OH,house_gop_proposal,06,vap_race_hispanic,2.41,False
OH,house_gop_proposal,06,vap_race_asian,0.67,False
OH,house_gop_proposal,06,vap_race_other,3.49,False
OH,house_gop_proposal,07,competitive,0.0,False
OH,house_gop_proposal,07,pvi,-16.5175969473135,False
OH,house_gop_proposal,07,vap_race_white,86.46,False
OH,house_gop_proposal,07,vap_race_black,3.84,False
OH,house_gop_proposal,07,vap_race_hispanic,4.87,False
OH,house_gop_proposal,07,vap_race_asian,1.4,False
OH,house_gop_proposal,07,vap_race_other,3.43,False
OH,house_gop_proposal,08,competitive,0.0,False
OH,house_gop_proposal,08,pvi,-31.0330107847401,False
OH,house_gop_proposal,08,vap_race_white,78.66,False
OH,house_gop_proposal,08,vap_race_black,10.64,False
OH,house_gop_proposal,08,vap_race_hispanic,3.9,False
OH,house_gop_proposal,08,vap_race_asian,2.94,False
OH,house_gop_proposal,08,vap_race_other,3.85,False
OH,house_gop_proposal,09,competitive,0.0,False
OH,house_gop_proposal,09,pvi,-27.9997713135542,False
OH,house_gop_proposal,09,vap_race_white,84.97,False
OH,house_gop_proposal,09,vap_race_black,6.69,False
OH,house_gop_proposal,09,vap_race_hispanic,4.05,False
OH,house_gop_proposal,09,vap_race_asian,0.72,False
OH,house_gop_proposal,09,vap_race_other,3.58,False
OH,house_gop_proposal,10,competitive,0.0,False
OH,house_gop_proposal,10,pvi,-12.2158989024428,False
OH,house_gop_proposal,10,vap_race_white,74.93,False
OH,house_gop_proposal,10,vap_race_black,15.14,False
OH,house_gop_proposal,10,vap_race_hispanic,3.08,False
OH,house_gop_proposal,10,vap_race_asian,2.43,False
OH,house_gop_proposal,10,vap_race_other,4.42,False
OH,house_gop_proposal,11,competitive,0.0,False
OH,house_gop_proposal,11,pvi,54.1603201308364,False
OH,house_gop_proposal,11,vap_race_white,44.98,False
OH,house_gop_proposal,11,vap_race_black,41.37,False
OH,house_gop_proposal,11,vap_race_hispanic,7.11,False
OH,house_gop_proposal,11,vap_race_asian,2.85,False
OH,house_gop_proposal,11,vap_race_other,3.7,False
OH,house_gop_proposal,12,competitive,0.0,False
OH,house_gop_proposal,12,pvi,-26.6806136278364,False
OH,house_gop_proposal,12,vap_race_white,85.42,False
OH,house_gop_proposal,12,vap_race_black,7.93,False
OH,house_gop_proposal,12,vap_race_hispanic,1.86,False
OH,house_gop_proposal,12,vap_race_asian,0.7,False
OH,house_gop_proposal,12,vap_race_other,4.1,False
OH,house_gop_proposal,13,competitive,0.0,False
OH,house_gop_proposal,13,pvi,-10.5716709653442,False
OH,house_gop_proposal,13,vap_race_white,83.65,False
OH,house_gop_proposal,13,vap_race_black,7.82,False
OH,house_gop_proposal,13,vap_race_hispanic,1.82,False
OH,house_gop_proposal,13,vap_race_asian,2.8,False
OH,house_gop_proposal,13,vap_race_other,3.89,False
OH,house_gop_proposal,14,competitive,0.0,False
OH,house_gop_proposal,14,pvi,-12.760608076685,False
OH,house_gop_proposal,14,vap_race_white,86.11,False
OH,house_gop_proposal,14,vap_race_black,4.43,False
OH,house_gop_proposal,14,vap_race_hispanic,3.27,False
OH,house_gop_proposal,14,vap_race_asian,3.01,False
OH,house_gop_proposal,14,vap_race_other,3.19,False
OH,house_gop_proposal,15,competitive,0.0,False
OH,house_gop_proposal,15,pvi,-11.1812703607165,False
OH,house_gop_proposal,15,vap_race_white,77.22,False
OH,house_gop_proposal,15,vap_race_black,10.25,False
OH,house_gop_proposal,15,vap_race_hispanic,4.29,False
OH,house_gop_proposal,15,vap_race_asian,3.91,False
OH,house_gop_proposal,15,vap_race_other,4.33,False
OH,house_gop_proposal,statewide,efficiency_gap,-22.7087283811493,False
OH,house_gop_proposal,statewide,median,-4.16755694731349,False
OH,revised_democratic_plan,01,competitive,0.0,False
OH,revised_democratic_plan,01,pvi,27.3431951112198,False
OH,revised_democratic_plan,01,vap_race_white,53.86,False
OH,revised_democratic_plan,01,vap_race_black,30.6,False
OH,revised_democratic_plan,01,vap_race_hispanic,6.88,False
OH,revised_democratic_plan,01,vap_race_asian,3.79,False
OH,revised_democratic_plan,01,vap_race_other,4.87,False
OH,revised_democratic_plan,02,competitive,0.0,False
OH,revised_democratic_plan,02,pvi,10.9857876501468,False
OH,revised_democratic_plan,02,vap_race_white,78.79,False
OH,revised_democratic_plan,02,vap_race_black,5.44,False
OH,revised_democratic_plan,02,vap_race_hispanic,3.81,False
OH,revised_democratic_plan,02,vap_race_asian,8.16,False
OH,revised_democratic_plan,02,vap_race_other,3.81,False
OH,revised_democratic_plan,03,competitive,0.0,False
OH,revised_democratic_plan,03,pvi,49.1030549220647,False
OH,revised_democratic_plan,03,vap_race_white,44.99,False
OH,revised_democratic_plan,03,vap_race_black,41.11,False
OH,revised_democratic_plan,03,vap_race_hispanic,7.42,False
OH,revised_democratic_plan,03,vap_race_asian,2.76,False
OH,revised_democratic_plan,03,vap_race_other,3.72,False
OH,revised_democratic_plan,04,competitive,1.0,False
OH,revised_democratic_plan,04,pvi,-2.62419313959268,False
OH,revised_democratic_plan,04,vap_race_white,85.5,False
OH,revised_democratic_plan,04,vap_race_black,4.77,False
OH,revised_democratic_plan,04,vap_race_hispanic,3.25,False
OH,revised_democratic_plan,04,vap_race_asian,3.28,False
OH,revised_democratic_plan,04,vap_race_other,3.2,False
OH,revised_democratic_plan,05,competitive,0.0,False
OH,revised_democratic_plan,05,pvi,11.1822597467308,False
OH,revised_democratic_plan,05,vap_race_white,65.09,False
OH,revised_democratic_plan,05,vap_race_black,24.55,False
OH,revised_democratic_plan,05,vap_race_hispanic,3.57,False
OH,revised_democratic_plan,05,vap_race_asian,2.9,False
OH,revised_democratic_plan,05,vap_race_other,3.89,False
OH,revised_democratic_plan,06,competitive,0.0,False
OH,revised_democratic_plan,06,pvi,-42.0144780919661,False
OH,revised_democratic_plan,06,vap_race_white,84.51,False
OH,revised_democratic_plan,06,vap_race_black,4.83,False
